ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL
4,Auckland,ASB Classic,08/01/2018,ATP250,Outdoor,Hard,1st Round,3,Khachanov K.,Sugita Y.,48,41,1030,1200,6,1,3,6,6,4,,,,,2,1,Completed,1.53,2.37,1.57,2.25,1.61,2.25,1.61,2.46,1.65,2.46
4,Auckland,ASB Classic,08/01/2018,ATP250,Outdoor,Hard,1st Round,3,Bautista Agut R.,Venus M.,21,40,1855,1225,6,2,6,1,,,,,,,2,0,Completed,1.03,12,1.02,10,1.05,10,1.02,21.97,1.06,21.97
4,Auckland,ASB Classic,08/01/2018,ATP250,Outdoor,Hard,1st Round,3,Shapovalov D.,Dutra Silva R.,50,100,981,566,6,3,6,2,,,,,,,2,0,Completed,1.33,3.25,1.3,3.2,1.33,3.4,1.35,3.44,1.38,3.65
4,Auckland,ASB Classic,08/01/2018,ATP250,Outdoor,Hard,1st Round,3,Cuevas P.,Daniel T.,33,98,1370,579,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,,1.39,2.94
4,Auckland,ASB Classic,08/01/2018,ATP250,Outdoor,Hard,1st Round,3,Gojowczyk P.,Smyczek T.,65,135,782,429,6,3,4,6,6,3,,,,,2,1,Completed,1.53,2.37,1.53,2.35,1.57,2.37,1.54,2.62,1.62,2.65
4,Auckland,ASB Classic,09/01/2018,ATP250,Outdoor,Hard,1st Round,3,Johnson S.,Caruana L.,46,397,1055,100,7,5,7,6,,,,,,,2,0,Completed,,,,,,,,,1.13,7.8
4,Auckland,ASB Classic,09/01/2018,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Albot R.,64,88,815,616,3,6,6,1,7,6,,,,,2,1,Completed,1.72,2,1.75,1.95,,,1.89,2,1.91,2.12
4,Auckland,ASB Classic,09/01/2018,ATP250,Outdoor,Hard,1st Round,3,Lacko L.,Tsitsipas S.,90,80,605,655,6,3,6,7,6,3,,,,,2,1,Completed,2.75,1.4,2.75,1.4,2.75,1.44,2.57,1.56,2.95,1.57
4,Auckland,ASB Classic,09/01/2018,ATP250,Outdoor,Hard,1st Round,3,Haase R.,Ruud C.,43,137,1130,416,0,6,7,6,6,3,,,,,2,1,Completed,1.36,3,1.35,2.95,1.36,3.25,1.4,3.18,1.4,3.26
4,Auckland,ASB Classic,09/01/2018,ATP250,Outdoor,Hard,1st Round,3,Chung H.,Sandgren T.,62,96,832,583,6,3,5,7,6,3,,,,,2,1,Completed,1.22,4,1.22,3.85,1.25,4,1.25,4.37,1.28,4.55
4,Auckland,ASB Classic,09/01/2018,ATP250,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Johnson S.,21,46,1855,1055,2,6,6,2,6,1,,,,,2,1,Completed,1.28,3.5,1.28,3.35,1.3,3.5,1.3,3.96,1.35,3.96
4,Auckland,ASB Classic,10/01/2018,ATP250,Outdoor,Hard,2nd Round,3,Haase R.,Lacko L.,43,90,1130,605,7,6,6,3,,,,,,,2,0,Completed,1.72,2,1.72,2,1.67,2.2,1.74,2.22,1.84,2.3
4,Auckland,ASB Classic,10/01/2018,ATP250,Outdoor,Hard,2nd Round,3,Vesely J.,Querrey S.,64,13,815,2535,6,4,6,7,7,6,,,,,2,1,Completed,2.62,1.44,2.65,1.42,2.75,1.44,2.96,1.46,3,1.5
4,Auckland,ASB Classic,10/01/2018,ATP250,Outdoor,Hard,2nd Round,3,Gojowczyk P.,Sock J.,65,8,782,3165,6,3,6,3,,,,,,,2,0,Completed,2.75,1.4,2.65,1.42,2.75,1.44,2.8,1.5,3.13,1.51
4,Auckland,ASB Classic,10/01/2018,ATP250,Outdoor,Hard,2nd Round,3,Ferrer D.,Sousa J.,38,59,1270,850,6,2,6,2,,,,,,,2,0,Completed,1.61,2.2,1.72,2,1.8,2,1.73,2.24,1.83,2.25
4,Auckland,ASB Classic,10/01/2018,ATP250,Outdoor,Hard,2nd Round,3,Khachanov K.,Cuevas P.,48,33,1030,1370,6,2,7,6,,,,,,,2,0,Completed,1.57,2.25,1.57,2.25,1.61,2.25,1.58,2.56,1.67,2.56
4,Auckland,ASB Classic,10/01/2018,ATP250,Outdoor,Hard,2nd Round,3,Del Potro J.M.,Shapovalov D.,12,50,2595,981,6,2,6,4,,,,,,,2,0,Completed,1.36,3,1.38,2.8,1.4,2.75,1.47,2.91,1.47,3.22
4,Auckland,ASB Classic,10/01/2018,ATP250,Outdoor,Hard,2nd Round,3,Chung H.,Isner J.,62,16,832,2265,7,6,5,7,6,2,,,,,2,1,Completed,2.1,1.66,2.1,1.65,2.1,1.73,2.25,1.72,2.26,1.83
4,Auckland,ASB Classic,10/01/2018,ATP250,Outdoor,Hard,Quarterfinals,3,Bautista Agut R.,Vesely J.,21,64,1855,815,7,6,6,2,,,,,,,2,0,Completed,1.16,5,1.16,4.6,1.2,4.5,1.2,5.29,1.22,5.5
